frame,teaching_style,slidesarea,studentsarea,pointingslides,lookingstudents,computerarea,whiteboardarea,facingstudents
3608,Passive Teaching,0,1,0,0,0,0,1
3609,Passive Teaching,0,1,0,0,0,0,1
3610,Passive Teaching,0,1,0,0,0,0,1
3611,Passive Teaching,0,1,0,0,0,0,1
3612,Active Gesturing,0,1,0,0,0,0,1
3613,Active Gesturing,0,1,0,0,0,0,1
3614,Active Gesturing,0,1,0,1,0,0,1
3615,Active Gesturing,0,1,0,1,0,0,1
3616,Active Gesturing,0,1,0,0,0,0,1
3617,Active Gesturing,0,1,0,1,0,0,1
3618,Active Gesturing,0,1,0,1,0,0,1
3619,Active Gesturing,0,1,0,1,0,0,1
3620,Active Gesturing,0,1,0,0,0,0,1
3621,Active Gesturing,0,1,0,0,0,0,1
3622,Active Gesturing,0,1,0,1,0,0,1
3623,Active Gesturing,0,1,0,0,0,0,1
3624,Active Gesturing,0,1,0,1,0,0,1
3625,Active Gesturing,0,1,0,1,0,0,1
3626,Active Gesturing,0,1,0,1,0,0,1
3627,Active Gesturing,0,0,0,0,0,0,1
3628,Active Gesturing,0,1,0,1,0,0,1
3629,Active Gesturing,0,1,0,1,0,0,1
3630,Active Gesturing,0,0,0,1,0,0,1
3631,Active Gesturing,0,0,0,1,0,0,1
3632,Active Gesturing,0,0,0,1,0,0,1
3633,Active Gesturing,0,0,0,0,0,0,1
3634,Active Gesturing,0,0,0,0,0,0,1
3635,Active Gesturing,0,0,0,0,0,0,1
3636,Active Gesturing,0,0,0,1,0,0,1
3637,Active Gesturing,0,0,0,1,0,0,1
3638,Active Gesturing,0,1,0,1,0,0,1
3639,Active Gesturing,0,1,0,1,0,0,1
3640,Active Gesturing,0,1,0,1,0,0,1
3641,Active Gesturing,0,1,0,1,0,0,1
3642,Active Gesturing,0,1,0,1,0,0,1
3643,Active Gesturing,0,1,0,1,0,0,1
3644,Active Gesturing,0,1,0,0,0,0,1
3645,Active Gesturing,0,1,0,0,0,0,1
3646,Active Gesturing,0,1,0,0,0,0,1
3647,Active Gesturing,0,1,0,0,0,0,1
3648,Active Gesturing,0,1,0,0,0,0,1
3649,Active Gesturing,0,1,0,0,0,0,1
3650,Active Gesturing,0,1,0,0,0,0,1
3651,Active Gesturing,0,1,0,0,0,0,1
3652,Active Gesturing,0,1,0,0,0,0,1
3653,Active Gesturing,0,1,0,0,0,0,1
3654,Active Gesturing,0,1,0,0,0,0,1
3655,Active Gesturing,0,1,0,0,0,0,1
3656,Active Gesturing,0,1,0,0,0,0,1
3657,Active Gesturing,0,1,0,0,0,0,1
3658,Active Gesturing,0,1,0,0,0,0,1
3659,Active Gesturing,0,1,0,0,0,0,1
3660,Active Gesturing,0,1,0,0,0,0,1
3661,Active Gesturing,0,1,0,0,0,0,1
3662,Active Gesturing,0,1,0,0,0,0,1
3663,Active Gesturing,0,0,0,0,0,0,1
3664,Active Gesturing,0,0,0,0,0,0,1
3665,Active Gesturing,0,0,0,0,0,0,1
3666,Active Gesturing,0,0,0,0,0,0,1
3667,Active Gesturing,0,0,0,0,0,0,1
3668,Active Gesturing,0,0,0,0,0,0,1
3669,Active Gesturing,0,1,0,0,0,0,1
3670,Active Gesturing,0,1,0,0,0,0,1
3671,Active Gesturing,0,1,0,0,0,0,1
3672,Active Gesturing,0,1,0,0,0,0,1
3673,Active Gesturing,0,1,0,0,0,0,1
3674,Active Gesturing,0,1,0,0,0,0,1
3675,Active Gesturing,0,0,0,0,0,0,1
3676,Active Gesturing,0,0,0,0,0,0,1
3677,Active Gesturing,0,0,0,0,0,0,1
3678,Active Gesturing,0,0,0,0,0,0,1
3679,Active Gesturing,0,0,0,0,0,0,1
3680,Active Gesturing,0,1,0,0,0,0,1
3681,Active Gesturing,0,1,0,0,0,0,1
3682,Active Gesturing,0,1,0,0,0,0,1
3683,Active Gesturing,0,1,0,0,0,0,1
3684,Active Gesturing,0,1,0,0,0,0,1
3685,Active Gesturing,0,1,0,0,0,0,1
3686,Active Gesturing,0,1,0,0,0,0,1
3687,Active Gesturing,0,1,0,0,0,0,1
3688,Active Gesturing,0,1,0,0,0,0,1
3689,Active Gesturing,0,1,0,0,0,0,1
3690,Active Gesturing,0,1,0,0,0,0,1
3691,Active Gesturing,0,1,0,0,0,0,1
3692,Active Gesturing,0,1,0,0,0,0,1
3693,Active Gesturing,0,1,0,0,0,0,1
3694,Active Gesturing,0,1,0,0,0,0,1
3695,Active Gesturing,0,1,0,0,0,0,1
3696,Active Gesturing,0,1,0,0,0,0,1
3697,Active Gesturing,0,1,0,0,0,0,1
3698,Active Gesturing,0,1,0,0,0,0,1
3699,Active Gesturing,0,1,0,0,0,0,1
3700,Active Gesturing,0,1,0,0,0,0,1
3701,Active Gesturing,0,1,0,0,0,0,1
3702,Active Gesturing,0,1,0,0,0,0,1
3703,Active Gesturing,0,1,0,0,0,0,1
3704,Active Gesturing,0,1,0,0,0,0,1
3705,Active Gesturing,0,1,0,0,0,0,1
3706,Active Gesturing,0,1,0,0,0,0,1
3707,Active Gesturing,0,1,0,0,0,0,1
3708,Active Gesturing,0,1,0,0,0,0,1
3709,Active Gesturing,0,1,0,0,0,0,1
3710,Active Gesturing,0,1,0,0,0,0,1
3711,Active Gesturing,0,1,0,0,0,0,1
3712,Active Gesturing,0,1,0,0,0,0,1
3713,Active Gesturing,0,1,0,0,0,0,1
3714,Active Gesturing,0,1,0,0,0,0,1
3715,Active Gesturing,0,1,0,0,0,0,1
3716,Active Gesturing,0,1,0,0,0,0,1
3717,Active Gesturing,0,1,0,0,0,0,1
3718,Passive Teaching,0,1,0,0,0,0,1
3719,Passive Teaching,0,1,0,0,0,0,1
3720,Passive Teaching,0,1,0,0,0,0,1
3721,Passive Teaching,0,1,0,0,0,0,1
3722,Passive Teaching,0,1,0,0,0,0,1
3723,Passive Teaching,0,1,0,0,0,0,1
3724,Passive Teaching,0,1,0,0,0,0,1
3725,Passive Teaching,0,1,0,0,0,0,1
3726,Passive Teaching,0,1,0,0,0,0,1
3727,Passive Teaching,0,1,0,0,0,0,1
3728,Passive Teaching,0,1,0,0,0,0,1
3729,Passive Teaching,0,1,0,0,0,0,1
3730,Passive Teaching,0,1,0,0,0,0,1
3731,Passive Teaching,0,1,0,0,0,0,1
3732,Passive Teaching,0,1,0,0,0,0,1
3733,Passive Teaching,0,1,0,0,0,0,1
3734,Passive Teaching,0,1,0,0,0,0,1
3735,Passive Teaching,0,1,0,0,0,0,1
3736,Passive Teaching,0,1,0,0,0,0,1
3737,Passive Teaching,0,1,0,0,0,0,1
3738,Passive Teaching,0,1,0,0,0,0,1
3739,Passive Teaching,0,1,0,0,0,0,1
3740,Passive Teaching,0,1,0,0,0,0,1
3741,Passive Teaching,0,1,0,0,0,0,1
3742,Passive Teaching,0,1,0,0,0,0,1
3743,Passive Teaching,0,1,0,0,0,0,1
3744,Passive Teaching,0,1,0,0,0,0,1
3745,Passive Teaching,0,1,0,0,0,0,1
3746,Passive Teaching,0,1,0,0,0,0,1
3747,Passive Teaching,0,1,0,0,0,0,1
3748,Passive Teaching,0,1,0,0,0,0,1
3749,Passive Teaching,0,1,0,1,0,0,1
3750,Passive Teaching,0,1,0,0,0,0,1
3751,Passive Teaching,0,1,0,0,0,0,1
3752,Passive Teaching,0,1,0,0,0,0,1
3753,Passive Teaching,0,1,0,0,0,0,1
3754,Passive Teaching,0,1,0,0,0,0,1
3755,Passive Teaching,0,1,0,0,0,0,1
3756,Passive Teaching,0,1,0,0,0,0,1
3757,Passive Teaching,0,1,0,0,0,0,1
3758,Passive Teaching,0,1,0,0,0,0,1
3759,Passive Teaching,0,1,0,0,0,0,1
3760,Passive Teaching,0,1,0,0,0,0,1
3761,Passive Teaching,0,1,0,0,0,0,1
3762,Passive Teaching,0,1,0,0,0,0,1
3763,Passive Teaching,0,1,0,0,0,0,1
3764,Passive Teaching,0,1,0,0,0,0,1
3765,Passive Teaching,0,1,0,0,0,0,1
3766,Passive Teaching,0,1,0,0,0,0,1
3767,Passive Teaching,0,1,0,0,0,0,1
3768,Passive Teaching,0,1,0,0,0,0,1
3769,Passive Teaching,0,1,0,0,0,0,1
3770,Passive Teaching,0,1,0,0,0,0,1
3771,Passive Teaching,0,1,0,0,0,0,1
3772,Passive Teaching,0,1,0,0,0,0,1
3773,Passive Teaching,0,1,0,0,0,0,1
3774,Passive Teaching,0,1,0,0,0,0,1
3775,Passive Teaching,0,1,0,0,0,0,1
3776,Passive Teaching,0,1,0,0,0,0,1
3777,Passive Teaching,0,1,0,0,0,0,1
3778,Passive Teaching,0,1,0,0,0,0,1
3779,Passive Teaching,0,1,0,0,0,0,1
3780,Passive Teaching,0,1,0,0,0,0,1
3781,Passive Teaching,0,1,0,0,0,0,1
3782,Passive Teaching,0,1,0,0,0,0,1
3783,Passive Teaching,0,1,0,0,0,0,1
3784,Passive Teaching,0,1,0,0,0,0,1
3785,Passive Teaching,0,1,0,0,0,0,1
3786,Passive Teaching,0,1,0,0,0,0,1
3787,Passive Teaching,0,1,0,0,0,0,1
3788,Passive Teaching,0,1,0,0,0,0,1
3789,Passive Teaching,0,1,0,0,0,0,1
3790,Passive Teaching,0,1,0,0,0,0,1
3791,Passive Teaching,0,1,0,0,0,0,1
3792,Passive Teaching,0,1,0,0,0,0,1
3793,Passive Teaching,0,1,0,0,0,0,1
3794,Passive Teaching,0,1,0,0,0,0,1
3795,Passive Teaching,0,1,0,0,0,0,1
3796,Passive Teaching,0,1,0,0,0,0,1
3797,Passive Teaching,0,1,0,0,0,0,1
3798,Passive Teaching,0,1,0,0,0,0,1
3799,Passive Teaching,0,1,0,0,0,0,1
3800,Passive Teaching,0,1,0,0,0,0,1
3801,Passive Teaching,0,1,0,0,0,0,1
3802,Passive Teaching,0,1,0,0,0,0,1
3803,Passive Teaching,0,1,0,0,0,0,1
3804,Passive Teaching,0,1,0,0,0,0,1
3805,Passive Teaching,0,1,0,0,0,0,1
3806,Passive Teaching,0,1,0,0,0,0,1
3807,Passive Teaching,0,1,0,0,0,0,1
3808,Passive Teaching,0,1,0,0,0,0,1
3809,Passive Teaching,0,1,0,0,0,0,1
3810,Passive Teaching,0,1,0,0,0,0,1
3811,Passive Teaching,0,1,0,0,0,0,1
3812,Passive Teaching,0,1,0,0,0,0,1
3813,Passive Teaching,0,1,0,0,0,0,1
3814,Passive Teaching,0,1,0,0,0,0,1
3815,Passive Teaching,0,1,0,0,0,0,1
3816,Passive Teaching,0,1,0,0,0,0,1
3817,Passive Teaching,0,1,0,0,0,0,1
3818,Passive Teaching,0,1,0,0,0,0,1
3819,Passive Teaching,0,1,0,0,0,0,1
3820,Passive Teaching,0,1,0,0,0,0,1
3821,Passive Teaching,0,1,0,0,0,0,1
3822,Passive Teaching,0,1,0,0,0,0,1
3823,Passive Teaching,0,1,0,0,0,0,1
3824,Passive Teaching,0,1,0,0,0,0,1
3825,Passive Teaching,0,1,0,0,0,0,1
3826,Passive Teaching,0,1,0,0,0,0,1
3827,Passive Teaching,0,1,0,0,0,0,1
3828,Passive Teaching,0,1,0,0,0,0,1
3829,Passive Teaching,0,1,0,0,0,0,1
3830,Passive Teaching,0,1,0,0,0,0,1
3831,Passive Teaching,0,1,0,0,0,0,1
3832,Passive Teaching,0,1,0,0,0,0,1
3833,Passive Teaching,0,1,0,0,0,0,1
3834,Passive Teaching,0,1,0,0,0,0,1
3835,Passive Teaching,0,1,0,0,0,0,1
3836,Passive Teaching,0,1,0,0,0,0,1
3837,Passive Teaching,0,1,0,0,0,0,1
3838,Passive Teaching,0,1,0,0,0,0,1
3839,Passive Teaching,0,1,0,0,0,0,1
3840,Passive Teaching,0,1,0,0,0,0,1
3841,Passive Teaching,0,1,0,0,0,0,1
3842,Passive Teaching,0,1,0,0,0,0,1
3843,Passive Teaching,0,1,0,0,0,0,1
3844,Passive Teaching,0,1,0,0,0,0,1
3845,Passive Teaching,0,1,0,0,0,0,1
3846,Passive Teaching,0,1,0,0,0,0,1
3847,Passive Teaching,0,1,0,0,0,0,1
3848,Passive Teaching,0,1,0,0,0,0,1
3849,Passive Teaching,0,1,0,0,0,0,1
3850,Passive Teaching,0,1,0,0,0,0,1
3851,Passive Teaching,0,1,0,0,0,0,1
3852,Passive Teaching,0,1,0,0,0,0,1
3853,Passive Teaching,0,1,0,0,0,0,1
3854,Passive Teaching,0,1,0,0,0,0,1
3855,Passive Teaching,0,1,0,0,0,0,1
3856,Passive Teaching,0,1,0,0,0,0,1
3857,Passive Teaching,0,1,0,0,0,0,1
3858,Passive Teaching,0,1,0,0,0,0,1
3859,Passive Teaching,0,1,0,0,0,0,1
3860,Passive Teaching,0,1,0,0,0,0,1
3861,Passive Teaching,0,1,0,0,0,0,1
3862,Passive Teaching,0,1,0,0,0,0,1
3863,Passive Teaching,0,1,0,0,0,0,1
3864,Passive Teaching,0,1,0,0,0,0,1
3865,Passive Teaching,0,1,0,0,0,0,1
3866,Passive Teaching,0,1,0,0,0,0,1
3867,Passive Teaching,0,1,0,0,0,0,1
3868,Passive Teaching,0,1,0,0,0,0,1
3869,Passive Teaching,0,1,0,0,0,0,1
3870,Passive Teaching,0,1,0,0,0,0,1
3871,Passive Teaching,0,1,0,0,0,0,1
3872,Passive Teaching,0,1,0,0,0,0,1
3873,Passive Teaching,0,1,0,0,0,0,1
3874,Passive Teaching,0,1,0,0,0,0,1
3875,Passive Teaching,0,1,0,0,0,0,1
3876,Passive Teaching,0,1,0,0,0,0,1
3877,Passive Teaching,0,1,0,0,0,0,1
3878,Passive Teaching,0,1,0,0,0,0,1
3879,Passive Teaching,0,1,0,0,0,0,1
3880,Passive Teaching,0,1,0,0,0,0,1
3881,Passive Teaching,0,1,0,0,0,0,1
3882,Passive Teaching,0,1,0,1,0,0,1
3883,Passive Teaching,0,1,0,1,0,0,1
3884,Active Gesturing,0,1,0,1,0,0,1
3885,Active Gesturing,0,1,0,1,0,0,1
3886,Active Gesturing,0,1,0,1,0,0,1
3887,Active Gesturing,0,1,0,1,0,0,1
3888,Active Gesturing,0,1,0,1,0,0,1
3889,Active Gesturing,0,1,0,1,0,0,1
3890,Active Gesturing,0,1,0,1,0,0,1
3891,Active Gesturing,0,1,0,1,0,0,1
3892,Active Gesturing,0,1,0,1,0,0,1
3893,Active Gesturing,0,1,0,1,0,0,1
3894,Active Gesturing,0,1,0,1,0,0,1
3895,Active Gesturing,0,1,0,1,0,0,1
3896,Active Gesturing,0,1,0,1,0,0,1
3897,Active Gesturing,0,1,0,0,0,0,1
3898,Active Gesturing,0,1,0,0,0,0,1
3899,Active Gesturing,0,1,0,0,0,0,1
3900,Active Gesturing,0,0,0,0,0,0,1
3901,Active Gesturing,0,0,0,0,0,0,1
3902,Active Gesturing,0,1,0,0,0,0,1
3903,Active Gesturing,0,1,0,0,0,0,1
3904,Active Gesturing,0,1,0,0,0,0,1
3905,Active Gesturing,0,1,0,0,0,0,1
3906,Active Gesturing,0,1,0,0,0,0,1
3907,Active Gesturing,0,1,0,0,0,0,1
3908,Active Gesturing,0,1,0,0,0,0,1
3909,Active Gesturing,0,1,0,0,0,0,1
3910,Active Gesturing,0,1,0,0,0,0,1
3911,Active Gesturing,0,1,0,0,0,0,1
3912,Active Gesturing,0,1,0,0,0,0,1
3913,Active Gesturing,0,0,0,0,0,0,1
3914,Active Gesturing,0,1,0,0,0,0,1
3915,Active Gesturing,0,1,0,0,0,0,1
3916,Active Gesturing,0,1,0,0,0,0,1
3917,Active Gesturing,0,1,0,0,0,0,1
3918,Active Gesturing,0,1,0,0,0,0,1
3919,Active Gesturing,0,1,0,0,0,0,1
3920,Active Gesturing,0,1,0,0,0,0,1
3921,Active Gesturing,0,1,0,0,0,0,1
3922,Active Gesturing,0,1,0,0,0,0,1
3923,Active Gesturing,0,1,0,0,0,0,1
3924,Active Gesturing,0,1,0,0,0,0,1
3925,Active Gesturing,0,1,0,0,0,0,1
3926,Active Gesturing,0,1,0,1,0,0,1
3927,Active Gesturing,0,1,0,1,0,0,1
3928,Active Gesturing,1,1,0,0,0,0,1
3929,Active Gesturing,1,1,0,1,0,0,1
3930,Active Gesturing,1,1,0,1,0,0,1
3931,Active Gesturing,1,1,0,1,0,0,1
3932,Active Gesturing,1,1,0,1,0,0,1
3933,Active Gesturing,1,1,0,1,0,0,1
3934,Active Gesturing,1,1,0,1,0,0,1
3935,Active Gesturing,1,1,0,1,0,0,1
3936,Active Gesturing,1,1,0,1,0,0,1
3937,Active Gesturing,1,1,0,1,0,0,1
3938,Active Gesturing,1,1,0,1,0,0,1
3939,Active Gesturing,1,1,0,0,0,0,1
3940,Active Gesturing,1,1,0,1,0,0,1
3941,Active Gesturing,1,1,0,1,0,0,1
3942,Active Gesturing,1,1,0,1,0,0,1
3943,Active Gesturing,1,1,0,0,0,0,1
3944,Active Gesturing,1,1,0,0,0,0,1
3945,Active Gesturing,1,1,0,0,0,0,1
3946,Active Gesturing,1,1,0,0,0,0,1
3947,Active Gesturing,1,1,0,0,0,0,1
3948,Active Gesturing,1,1,0,0,0,0,1
3949,Active Gesturing,1,1,0,0,0,0,1
3950,Active Gesturing,1,1,0,0,0,0,1
3951,Active Gesturing,1,1,0,0,0,0,1
3952,Active Gesturing,1,1,0,0,0,0,1
3953,Active Gesturing,1,1,0,0,0,0,1
3954,Active Gesturing,1,1,0,1,0,0,1
3955,Active Gesturing,1,1,0,1,0,0,1
3956,Active Gesturing,1,1,0,1,0,0,1
3957,Active Gesturing,1,1,0,1,0,0,1
3958,Active Gesturing,1,1,0,1,0,0,1
3959,Active Gesturing,1,1,0,1,0,0,1
3960,Active Gesturing,1,1,0,1,0,0,1
3961,Active Gesturing,1,1,0,1,0,0,1
3962,Active Gesturing,1,1,0,1,0,0,1
3963,Active Gesturing,1,1,0,1,0,0,1
3964,Active Gesturing,1,1,0,1,0,0,1
3965,Active Gesturing,1,1,0,0,0,0,1
3966,Active Gesturing,1,1,0,0,0,0,1
3967,Active Gesturing,1,1,0,0,0,0,1
3968,Active Gesturing,1,1,0,0,0,0,1
3969,Active Gesturing,1,1,0,1,0,0,1
3970,Active Gesturing,1,1,0,1,0,0,1
3971,Active Gesturing,1,1,0,1,0,0,1
3972,Active Gesturing,1,1,0,1,0,0,1
3973,Active Gesturing,1,1,0,1,0,0,1
3974,Active Gesturing,1,1,0,1,0,0,1
3975,Active Gesturing,1,1,0,1,0,0,1
3976,Active Gesturing,1,1,0,1,0,0,1
3977,Active Gesturing,1,1,0,1,0,0,1
3978,Active Gesturing,1,1,0,1,0,0,1
3979,Active Gesturing,1,1,0,1,0,0,1
3980,Active Gesturing,1,1,0,1,0,0,1
3981,Active Gesturing,1,1,0,1,0,0,1
3982,Active Gesturing,1,1,0,1,0,0,1
3983,Active Gesturing,1,1,0,1,0,0,1
3984,Active Gesturing,1,1,0,1,0,0,1
3985,Active Gesturing,1,1,0,0,0,0,1
3986,Active Gesturing,1,1,0,1,0,0,1
3987,Active Gesturing,1,1,0,1,0,0,1
3988,Active Gesturing,1,1,0,1,0,0,1
3989,Active Gesturing,1,1,0,1,0,0,1
3990,Active Gesturing,1,1,0,1,0,0,1
3991,Active Gesturing,1,1,0,1,0,0,1
3992,Active Gesturing,1,1,0,1,0,0,1
3993,Active Gesturing,1,1,0,1,0,0,1
3994,Active Gesturing,1,1,0,1,0,0,1
3995,Active Gesturing,1,1,0,1,0,0,1
3996,Active Gesturing,1,1,0,1,0,0,1
3997,Active Gesturing,1,1,0,1,0,0,1
3998,Active Gesturing,1,1,0,1,0,0,1
3999,Active Gesturing,1,1,0,1,0,0,1
4000,Active Gesturing,1,1,0,1,0,0,1
4001,Active Gesturing,1,1,0,1,0,0,1
4002,Active Gesturing,1,1,0,1,0,0,1
4003,Active Gesturing,1,1,0,1,0,0,1
4004,Active Gesturing,1,1,0,1,0,0,1
4005,Active Gesturing,1,1,0,1,0,0,1
4006,Active Gesturing,1,1,0,1,0,0,1
4007,Active Gesturing,1,1,0,1,0,0,1
4008,Active Gesturing,1,1,0,1,0,0,1
4009,Active Gesturing,1,1,0,1,0,0,1
4010,Active Gesturing,1,1,0,1,0,0,1
4011,Active Gesturing,1,1,0,1,0,0,1
4012,Active Gesturing,1,1,0,1,0,0,1
4013,Active Gesturing,1,1,0,1,0,0,1
4014,Active Gesturing,1,1,0,1,0,0,1
4015,Active Gesturing,1,1,0,1,0,0,1
4016,Active Gesturing,1,1,0,1,0,0,1
4017,Active Gesturing,1,1,0,1,0,0,1
4018,Active Gesturing,1,1,0,1,0,0,1
4019,Active Gesturing,1,1,0,1,0,0,1
4020,Active Gesturing,1,1,0,1,0,0,1
4021,Active Gesturing,1,1,0,1,0,0,1
4022,Active Gesturing,1,1,0,1,0,0,1
4023,Active Gesturing,1,1,0,1,0,0,1
4024,Active Gesturing,1,1,0,1,0,0,1
4025,Active Gesturing,1,1,0,1,0,0,1
4026,Active Gesturing,1,1,0,1,0,0,1
4027,Active Gesturing,1,1,0,1,0,0,1
4028,Active Gesturing,1,1,0,1,0,0,1
4029,Active Gesturing,1,1,0,1,0,0,1
4030,Active Gesturing,1,1,0,1,0,0,1
4031,Active Gesturing,1,1,0,1,0,0,1
4032,Active Gesturing,1,1,0,1,0,0,1
4033,Active Gesturing,1,1,0,1,0,0,1
4034,Active Gesturing,1,1,0,1,0,0,1
4035,Active Gesturing,1,1,0,1,0,0,1
4036,Active Gesturing,1,1,0,1,0,0,1
4037,Active Gesturing,1,1,0,1,0,0,1
4038,Active Gesturing,1,1,0,1,0,0,1
4039,Active Gesturing,1,1,0,1,0,0,1
4040,Active Gesturing,1,1,0,1,0,0,1
4041,Active Gesturing,1,1,0,1,0,0,1
4042,Active Gesturing,1,1,0,1,0,0,1
4043,Active Gesturing,1,1,0,1,0,0,1
4044,Active Gesturing,1,1,0,1,0,0,1
4045,Active Gesturing,1,1,0,1,0,0,1
4046,Active Gesturing,1,1,0,1,0,0,1
4047,Active Gesturing,1,1,0,1,0,0,1
4048,Active Gesturing,1,1,0,1,0,0,1
4049,Active Gesturing,1,1,0,1,0,0,1
4050,Active Gesturing,1,1,0,1,0,0,1
4051,Active Gesturing,1,1,0,1,0,0,1
4052,Active Gesturing,1,1,0,1,0,0,1
4053,Active Gesturing,1,1,0,1,0,0,1
4054,Active Gesturing,1,1,0,1,0,0,1
4055,Active Gesturing,1,1,0,1,0,0,1
4056,Active Gesturing,1,1,0,1,0,0,1
4057,Active Gesturing,1,1,0,1,0,0,1
4058,Active Gesturing,1,1,0,1,0,0,1
4059,Active Gesturing,1,1,0,1,0,0,1
4060,Active Gesturing,1,1,0,1,0,0,1
4061,Active Gesturing,1,1,0,1,0,0,1
4062,Active Gesturing,1,1,0,1,0,0,1
4063,Active Gesturing,1,1,0,1,0,0,1
4064,Active Gesturing,1,1,0,1,0,0,1
4065,Active Gesturing,1,1,0,1,0,0,1
4066,Active Gesturing,1,1,0,1,0,0,1
4067,Active Gesturing,1,1,0,1,0,0,1
4068,Active Gesturing,1,1,0,1,0,0,1
4069,Active Gesturing,1,1,0,1,0,0,1
4070,Active Gesturing,1,1,0,1,0,0,1
4071,Active Gesturing,1,1,0,1,0,0,1
4072,Active Gesturing,1,1,0,0,0,0,1
4073,Passive Teaching,1,1,0,0,0,0,1
4074,Passive Teaching,1,1,0,0,0,0,1
4075,Passive Teaching,1,1,0,0,0,0,1
4076,Passive Teaching,1,1,0,0,0,0,1
4077,Passive Teaching,1,1,0,1,0,0,1
4078,Passive Teaching,1,1,0,1,0,0,1
4079,Passive Teaching,1,1,0,1,0,0,1
4080,Passive Teaching,1,1,0,1,0,0,1
4081,Passive Teaching,1,1,0,1,0,0,1
4082,Passive Teaching,1,1,0,1,0,0,1
4083,Active Gesturing,1,1,0,1,0,0,1
4084,Active Gesturing,1,1,0,1,0,0,1
4085,Active Gesturing,1,1,0,1,0,0,1
4086,Active Gesturing,1,1,0,1,0,0,1
4087,Active Gesturing,1,1,0,1,0,0,1
4088,Active Gesturing,1,1,0,1,0,0,1
4089,Active Gesturing,1,1,0,1,0,0,1
4090,Active Gesturing,1,1,0,1,0,0,1
4091,Active Gesturing,1,1,0,1,0,0,1
4092,Active Gesturing,1,1,0,1,0,0,1
4093,Active Gesturing,1,1,0,1,0,0,1
4094,Active Gesturing,1,1,0,1,0,0,1
4095,Active Gesturing,1,1,0,1,0,0,1
4096,Active Gesturing,1,1,0,1,0,0,1
4097,Active Gesturing,1,1,0,1,0,0,1
4098,Active Gesturing,1,1,0,1,0,0,1
4099,Active Gesturing,1,1,0,1,0,0,1
4100,Active Gesturing,1,1,0,1,0,0,1
4101,Active Gesturing,1,1,0,1,0,0,1
4102,Active Gesturing,1,1,0,1,0,0,1
4103,Active Gesturing,1,1,0,1,0,0,1
4104,Active Gesturing,1,1,0,1,0,0,1
4105,Active Gesturing,1,1,0,1,0,0,1
4106,Active Gesturing,1,1,0,1,0,0,1
4107,Active Gesturing,1,1,0,1,0,0,1
4108,Active Gesturing,1,1,0,1,0,0,1
4109,Active Gesturing,1,1,0,1,0,0,1
4110,Active Gesturing,1,1,0,1,0,0,1
4111,Active Gesturing,1,1,0,1,0,0,1
4112,Active Gesturing,1,1,0,1,0,0,1
4113,Active Gesturing,1,1,0,1,0,0,1
4114,Active Gesturing,1,1,0,1,0,0,1
4115,Active Gesturing,1,1,0,1,0,0,1
4116,Active Gesturing,1,1,0,1,0,0,1
4117,Active Gesturing,1,1,0,1,0,0,1
4118,Active Gesturing,1,1,0,1,0,0,1
4119,Active Gesturing,1,1,0,1,0,0,1
4120,Active Gesturing,1,1,0,1,0,0,1
4121,Active Gesturing,1,1,0,1,0,0,1
4122,Active Gesturing,1,1,0,1,0,0,1
4123,Active Gesturing,1,1,0,1,0,0,1
4124,Active Gesturing,1,1,0,1,0,0,1
4125,Active Gesturing,1,1,0,1,0,0,1
4126,Active Gesturing,1,1,0,1,0,0,1
4127,Active Gesturing,1,1,0,1,0,0,1
4128,Active Gesturing,1,1,0,1,0,0,1
4129,Active Gesturing,1,1,0,1,0,0,1
4130,Active Gesturing,1,1,0,1,0,0,1
4131,Active Gesturing,1,1,0,1,0,0,1
4132,Active Gesturing,1,1,0,1,0,0,1
4133,Active Gesturing,1,1,0,1,0,0,1
4134,Active Gesturing,1,1,0,1,0,0,1
4135,Active Gesturing,1,1,0,1,0,0,1
4136,Active Gesturing,1,1,0,1,0,0,1
4137,Active Gesturing,1,1,0,1,0,0,1
4138,Active Gesturing,1,1,0,1,0,0,1
4139,Active Gesturing,1,1,0,1,0,0,1
4140,Active Gesturing,1,1,0,0,0,0,1
4141,Active Gesturing,1,1,0,0,0,0,1
4142,Active Gesturing,1,1,0,1,0,0,1
4143,Active Gesturing,1,1,0,1,0,0,1
4144,Active Gesturing,1,1,0,1,0,0,1
4145,Active Gesturing,1,1,0,1,0,0,1
4146,Active Gesturing,1,1,0,1,0,0,1
4147,Active Gesturing,1,1,0,1,0,0,1
4148,Active Gesturing,1,1,0,1,0,0,1
4149,Active Gesturing,1,1,0,1,0,0,1
4150,Active Gesturing,1,1,0,1,0,0,1
4151,Active Gesturing,1,1,0,1,0,0,1
4152,Active Gesturing,1,1,0,1,0,0,1
4153,Active Gesturing,1,1,0,1,0,0,1
4154,Active Gesturing,1,1,0,1,0,0,1
4155,Active Gesturing,1,1,0,1,0,0,1
4156,Active Gesturing,1,1,0,1,0,0,1
4157,Active Gesturing,1,1,0,1,0,0,1
4158,Active Gesturing,1,1,0,1,0,0,1
4159,Active Gesturing,1,1,0,1,0,0,1
4160,Active Gesturing,1,1,0,1,0,0,1
4161,Active Gesturing,1,1,0,1,0,0,1
4162,Active Gesturing,1,1,0,1,0,0,1
4163,Active Gesturing,1,1,0,1,0,0,1
4164,Active Gesturing,1,1,0,1,0,0,1
